lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
14197493	-3795394	1000	49	5	161	4.3853	19.0375	13.425	45.202	608.8071	34	4.3	29.7	26.4167	12.55	26.4167	11.3667	436	51	26	20.2496	137	83	137	87	Alternanthera sessilis, Casuarina cristata, Chloris ventricosa, Craspedia haplorrhiza, Datura innoxia, Einadia nutans, Einadia nutans, Enteropogon acicularis, Eragrostis alveiformis, Eragrostis parviflora, Eremophila maculata, Eremophila mitchellii, Eriochloa, Eucalyptus chartaboma, Euphorbia drummondii, Ficus microcarpa, Ficus virgata, Gardenia pyriformis, Geissois biagiana, Hibiscus trionum, Keraudrenia collina, Leiocarpa tomentosa, Maireana, Medicago laciniata, Nicotiana megalosiphon, Oxalis perennans, Panicum subxerophilum, Paspalidium constrictum, Passiflora, Persicaria subsessilis, Rhagodia spinescens, Sclerolaena bicornis, Sclerolaena bicornis, Sclerolaena calcarata, Sclerolaena stelligera, Sclerolaena tricuspis, Sida trichopoda, Solanum esuriale, Sporobolus actinocladus, Sporobolus pyramidalis, Syzygium erythrocalyx, Tabernaemontana pandacaqui, Tephrosia delestangii, Tephrosia remotiflora, Tetragonia tetragonioides, Trianthema triquetra, Triodia brizoides, Zieria aspalathoides, Zornia ramosa
14305413	-3884264	1000	18	5	246	13.2785	17.5208	13.1583	45.3736	595.4656	32.5	3.5	29	24.8167	10.1	24.8167	10.1	567	72	32	20.405	171	114	171	114	Cheilanthes sieberi, Corchorus sericeus, Desmodium varians, Diploglottis diphyllostegia, Enteropogon acicularis, Eucalyptus populnea, Ficus virgata, Galactia tenuiflora, Glycine, Goodenia stelligera, Keraudrenia collina, Linum marginale, Lysiana spathulata, Rytidosperma, Scleranthus, Stackhousia spathulata, Stipa scabra, Xanthostemon chrysanthus
14198381	-3772743	1000	42	5	155	7.8075	19.2875	13.4917	45.1226	612.5621	34.4	4.5	29.9	26.1167	12.7333	26.7167	11.5667	390	45	23	19.9434	123	75	122	85	Alternanthera, Alternanthera sessilis, Asperula conferta, Atriplex holocarpa, Atriplex leptocarpa, Capparis lasiantha, Capparis mitchellii, Einadia nutans, Eleocharis sphacelata, Elytrophorus spicatus, Enteropogon acicularis, Eragrostis alveiformis, Eragrostis parviflora, Eremophila longifolia, Eremophila mitchellii, Eucalyptus chartaboma, Eucalyptus oreades, Ficus congesta, Ficus virgata, Goodenia fascicularis, Hypolepis, Isolepis, Keraudrenia collina, Kyllinga planiculmis, Lasianthus hirsutus, Lauraceae, Leptochloa fusca, Leucopogon margarodes, Marsilea, Minuria integerrima, Myoporum, Pimelea, Rhodanthe stricta, Rostellularia, Rutidosis, Sclerolaena muricata, Syzygium kuranda, Tibouchina urvilleana, Triodia brizoides, Vittaria elongata, Wrightia saligna, Zornia ramosa
14216539	-3942291	1000	54	5	264	10.1697	17.5042	13.0917	45.1437	600.5469	32.6	3.6	29	24.85	9.9833	24.85	9.9833	516	67	28	21.4955	158	106	158	106	Arctotheca calendula, Avena fatua, Calotis hispidula, Crassula colorata, Cryptocarya putida, Dichondra, Dichondra repens, Dracophyllum sayeri, Drypetes vernicosa, Enteropogon acicularis, Eragrostis cilianensis, Eragrostis parviflora, Euphorbia drummondii, Ficus virgata, Fimbristylis furva, Galactia tenuiflora, Gardenia pyriformis, Gonocarpus, Hibbertia vestita, Homalanthus stillingifolius, Hymenophyllum, Hypolepis, Lasianthus hirsutus, Lolium perenne, Maireana pentagona, Marrubium vulgare, Medicago minima, Medicago truncatula, Panicum coloratum, Passiflora, Peripleura diffusa, Picris angustifolia, Pittosporum ferrugineum, Polyscias murrayi, Prostanthera collina, Rhodanthe floribunda, Rumex brownii, Rytidosperma, Salsola kali, Soliva stolonifera, Sonchus oleraceus, Sterculiaceae, Stipa scabra, Syncarpia hillii, Taraxacum campylodes, Tibouchina urvilleana, Trifolium glomeratum, Trifolium tomentosum, Triptilodiscus pygmaeus, Verbascum virgatum, Vittadinia cuneata, Vittadinia pustulata, Wahlenbergia gracilis, Xanthium spinosum
14238992	-3940143	1000	23	5	236	19.1742	17.5042	13.075	45.2422	598.6024	32.5	3.6	28.9	24.8167	10	24.8167	10	513	61	27	18.6235	150	107	150	107	Acacia doratoxylon, Aristida jerichoensis, Cheilanthes sieberi, Ectrosia anomala, Eucalyptus dwyeri, Gonocarpus, Gonocarpus elatus, Goodenia hederacea, Panicum effusum, Ruppia maritima, Rytidosperma erianthum, Rytidosperma monticola, Sclerolaena glabra, Solanum ferocissimum, Sporobolus pyramidalis, Stipa scabra, Stipa scabra, Stipa setacea, Symplocos baeuerlenii, Terminalia prostrata, Wahlenbergia graniticola, Xanthostemon chrysanthus, Xerochrysum viscosum
14241105	-3926038	1000	84	5	226	13	17.7208	13.2917	45.6758	597.0323	32.8	3.7	29.1	25.0167	10.25	25.0167	10.25	530	64	28	19.2513	160	108	160	108	Alternanthera sessilis, Alternanthera sessilis, Austrostipa, Bromus hordeaceus, Calotis hispidula, Carex inversa, Casuarina cristata, Centaurium, Crassula, Daucus glochidiatus, Dichanthium sericeum, Dichondra repens, Dichopogon, Digitaria brownii, Digitaria divaricatissima, Diospyros vera, Drypetes vernicosa, Dysphania carinata, Einadia nutans, Eleocharis, Eleocharis pallens, Eleocharis sphacelata, Endiandra limnophila, Enteropogon acicularis, Eragrostis alveiformis, Eragrostis parviflora, Eriachne mucronata, Eucalyptus brassiana, Eucalyptus oreades, Euphorbia drummondii, Ficus virgata, Fimbristylis furva, Floydia praealta, Galactia tenuiflora, Galbulimima belgraveana, Glycine canescens, Gompholobium virgatum, Goodenia pinnatifida, Goodenia stelligera, Hedypnois rhagadioloides, Hymenophyllum, Hypolepis, Juncus filicaulis, Kyllinga planiculmis, Linum marginale, Lobelia concolor, Lolium perenne, Maireana aphylla, Medicago minima, Medicago truncatula, Ocimum tenuiflorum, Oxalis perennans, Panicum subxerophilum, Passiflora, Picris angustifolia, Plantago turrifera, Polyscias murrayi, Pteris tremula, Ptilotus semilanatus, Ptilotus spathulatus, Pultenaea millarii, Ranunculus sessiliflorus, Rhodanthe floribunda, Rostellularia adscendens, Rytidosperma bipartitum, Rytidosperma setaceum, Salsola kali, Solanum esuriale, Sonchus oleraceus, Sterculiaceae, Stipa aristiglumis, Stipa nodosa, Stipa scabra, Trifolium angustifolium, Trifolium arvense, Trifolium glomeratum, Trifolium tomentosum, Tripogon loliiformis, Triptilodiscus pygmaeus, Verbascum virgatum, Vitaceae, Vittadinia cuneata, Wahlenbergia capillaris, Zornia ramosa
14256929	-3899685	1000	67	5	211	15.0489	17.8958	13.5917	46.0734	602.1117	33	3.5	29.5	25.2667	10.35	25.2667	10.35	533	67	29	20.6221	162	106	162	106	Alternanthera sessilis, Atriplex, Boerhavia glabrata, Bromus hordeaceus, Calotis scapigera, Carex inversa, Cassia tomentella, Cryptocarya leucophylla, Cryptocarya putida, Daucus glochidiatus, Dichanthium sericeum, Dichondra, Dichondra repens, Digitaria divaricatissima, Drypetes vernicosa, Einadia polygonoides, Elymus rectisetus, Endiandra limnophila, Enteropogon acicularis, Eragrostis alveiformis, Eriachne mucronata, Euchiton sphaericus, Euphorbia drummondii, Ficus virgata, Gardenia pyriformis, Glandularia aristigera, Goodenia stelligera, Gossia sankowskiorum, Hedraianthera porphyropetala, Homalanthus stillingifolius, Hymenophyllum, Hypolepis, Linum marginale, Lolium perenne, Marsilea, Marsilea hirsuta, Medicago truncatula, Melhania ovata, Mirbelia speciosa, Oxalis perennans, Paspalidium constrictum, Peripleura diffusa, Picris angustifolia, Pittosporum revolutum, Plantago lanceolata, Polygala longifolia, Polyscias murrayi, Rapistrum rugosum, Rhodanthe floribunda, Rumex brownii, Rutidosis, Rytidosperma bipartitum, Rytidosperma setaceum, Sclerolaena muricata, Sida everistiana, Sida trichopoda, Solanum esuriale, Sonchus oleraceus, Stipa aristiglumis, Stipa bigeniculata, Stipa scabra, Swainsona brachycarpa, Trifolium glomeratum, Vitaceae, Vittadinia cuneata, Zanthoxylum ovalifolium, Zornia ramosa
14197136	-3787290	1000	8	5	157	11.4835	19.125	13.4	45.1178	609.1294	34.1	4.4	29.7	25.9167	12.6167	26.5	11.4333	419	46	25	18.9006	131	80	130	86	Elaeocarpus linsmithii, Eucalyptus populnea, Ficus microcarpa, Paspalidium constrictum, Sclerolaena bicornis, Sclerolaena birchii, Sporobolus pyramidalis, Tripogon loliiformis
14197300	-3769736	1000	25	5	155	5.6301	19.3333	13.3667	44.8546	613.4675	34.4	4.6	29.8	26.1667	12.7833	26.7667	11.5833	391	45	23	20.0537	123	75	123	85	Alternanthera sessilis, Atriplex vesicaria, Cyperus tetracarpus, Datura innoxia, Eragrostis alveiformis, Euchiton sphaericus, Ficus virgata, Geissois biagiana, Keraudrenia collina, Maireana aphylla, Medicago minima, Persicaria subsessilis, Pimelea, Pittosporum revolutum, Ranunculus pentandrus, Rhagodia spinescens, Rhodanthe stricta, Sclerolaena bicornis, Sclerolaena bicornis, Sclerolaena eriacantha, Sclerolaena tricuspis, Sonchus oleraceus, Sporobolus actinocladus, Trianthema triquetra, Triodia brizoides
14197175	-3769725	1000	25	5	155	5.6301	19.3333	13.3667	44.8546	613.4675	34.4	4.6	29.8	26.1667	12.7833	26.7667	11.5833	391	45	23	20.0537	123	75	123	85	Atriplex vesicaria, Calotis hispidula, Chloris ventricosa, Eragrostis alveiformis, Eriachne mucronata, Ficus virgata, Geissois biagiana, Homalanthus stillingifolius, Medicago minima, Pimelea, Pittosporum revolutum, Ranunculus pentandrus, Rhodanthe floribunda, Rhodanthe stricta, Rostraria pumila, Rutidosis, Sclerolaena bicornis, Sclerolaena bicornis, Sclerolaena calcarata, Sclerolaena divaricata, Sclerolaena tricuspis, Sida trichopoda, Sonchus oleraceus, Sporobolus actinocladus, Trianthema triquetra
14231147	-3735411	1000	31	5	144	4.8363	19.25	13.4833	45.8617	601.1958	34	4.6	29.4	25.9667	12.7833	26.4833	11.6167	432	49	27	19.4895	138	85	137	91	Atriplex vesicaria, Calandrinia, Calotis hispidula, Crassula colorata, Cyperus rotundus, Daucus glochidiatus, Einadia nutans, Elymus rectisetus, Enteropogon acicularis, Eragrostis alveiformis, Eragrostis parviflora, Eriachne mucronata, Eriochloa, Euchiton, Ficus virgata, Hibbertia scandens, Lamarckia aurea, Osteocarpum acropterum, Passiflora, Peripleura diffusa, Pittosporum revolutum, Sclerolaena, Sclerolaena bicornis, Sclerolaena stelligera, Sclerolaena tricuspis, Sporobolus actinocladus, Swainsona procumbens, Tripogon loliiformis, Uvaria micrantha, Wahlenbergia luteola, Zornia ramosa
14362012	-3903055	1000	74	5	300	22.8702	16.9917	13.9	47.1186	585.4091	32.1	2.6	29.5	22.7167	9.6833	24.1833	9.6833	634	79	37	18.8413	191	131	189	131	Aristida personata, Austrostipa, Avena fatua, Boerhavia glabrata, Carex inversa, Cirsium vulgare, Cryptocarya leucophylla, Cynodon dactylon, Desmodium brachypodum, Dichopogon fimbriatus, Digitaria brownii, Echinochloa, Einadia hastata, Einadia nutans, Enteropogon acicularis, Eragrostis megalosperma, Eucalyptus camaldulensis, Eucalyptus conica, Euphorbia drummondii, Ficus virgata, Fimbristylis furva, Galactia tenuiflora, Gompholobium virgatum, Goodenia stelligera, Grevillea stenobotrya, Hymenophyllum, Hypolepis, Keraudrenia collina, Lactuca serriola, Lepidium, Lepidium africanum, Leptospermum liversidgei, Leptospermum semibaccatum, Lolium perenne, Lolium rigidum, Lycium ferocissimum, Marrubium vulgare, Medicago minima, Medicago truncatula, Melhania ovata, Murdannia, Musgravea, Ocimum tenuiflorum, Olax pendula, Ophioglossum, Ottochloa, Panicum, Parsonsia ferruginea, Paspalidium constrictum, Passiflora, Peripleura diffusa, Phyllota, Pittosporum revolutum, Polyscias murrayi, Prostanthera collina, Pterocaulon serrulatum, Pyrrosia confluens, Rumex, Scirpus, Senna barclayana, Sisymbrium officinale, Solanum, Solanum esuriale, Sonchus oleraceus, Spergularia rubra, Sporobolus mitchellii, Sterculiaceae, Stipa verticillata, Tibouchina urvilleana, Trifolium angustifolium, Trifolium arvense, Trifolium glomeratum, Vitaceae, Zaleya galericulata
14184120	-3761250	1000	38	5	150	2.3265	19.4417	13.1	44.2568	617.5826	34.4	4.8	29.6	26.9167	12.8667	26.9167	11.6167	394	46	23	21.1953	128	75	128	81	Alternanthera sessilis, Atriplex holocarpa, Atriplex leptocarpa, Calandrinia eremaea, Calandrinia pleiopetala, Calotis hispidula, Cullen tenax, Cyperus fulvus, Drypetes vernicosa, Eleocharis sphacelata, Enteropogon acicularis, Enteropogon ramosus, Eragrostis alveiformis, Eragrostis parviflora, Eremophila deserti, Eriachne mucronata, Euphorbia drummondii, Ficus virgata, Goodenia fascicularis, Keraudrenia collina, Marsilea, Medicago laciniata, Medicago minima, Ranunculus pentandrus, Rhodanthe stricta, Rostellularia, Salsola kali, Salsola kali, Sclerolaena calcarata, Sclerolaena tricuspis, Sida cunninghamii, Sida trichopoda, Solanum esuriale, Sporobolus actinocladus, Sporobolus pyramidalis, Trianthema triquetra, Tripogon loliiformis, Uvaria micrantha
14436789	-3958301	1000	41	5	804	4.5617	13.6292	11.0083	44.2102	515.9037	26.9	2	24.9	18.6333	10.65	19.95	7.1667	830	94	51	16.5851	237	171	234	194	Acianthus, Calytrix exstipulata, Cassinia, Cheilanthes sieberi, Clematis aristata, Corchorus sericeus, Dianella revoluta, Echinopogon, Eragrostis patula, Eucalyptus mannifera, Eucalyptus racemosa, Fimbristylis cymosa, Flindersia laevicarpa, Glycine clandestina, Hardenbergia violacea, Hibbertia obtusifolia, Homalanthus stillingifolius, Indigofera australis, Lomandra confertifolia, Lomandra longifolia, Melichrus urceolatus, Olearia elliptica, Persoonia linearis, Phyllanthus hirtellus, Poa, Pomax umbellata, Poranthera microphylla, Pultenaea microphylla, Pultenaea millarii, Rytidosperma pallidum, Salix babylonica, Senna planitiicola, Stackhousia monogyna, Stackhousia muricata, Stypandra glauca, Styphelia triflora, Tetratheca thymifolia, Tribulus cistoides, Utricularia lateriflora, Veronica plebeia, Xyris indica
14154836	-3853176	1000	8	5	245	6.0217	18.2417	12.95	44.5017	608.4138	33.1	4	29.1	25.65	11.7667	25.65	10.6	453	58	27	22.7418	148	88	148	89	Acacia colletioides, Amphipogon caricinus, Bertya cunninghamii, Calytrix tetragona, Diploglottis bracteata, Diploglottis diphyllostegia, Marsdenia hemiptera, Triodia mitchellii
14448878	-3953905	1000	61	5	535	5.1496	14.9458	11.3917	45.0263	519.5035	28.1	2.8	25.3	21.2833	11.9	21.2833	8.4	705	84	40	18.7068	209	139	209	152	Acacia implexa, Aira caryophyllea, Alysicarpus schomburgkii, Aristida caput-medusae, Brachyloma daphnoides, Carex inversa, Cassinia, Centaurium erythraea, Cheilanthes sieberi, Crassula decumbens, Cymbonotus lawsonianus, Dichondra repens, Dichopogon strictus, Digitaria ramularis, Diospyros calycantha, Dracophyllum sayeri, Echinopogon, Ehrharta stipoides, Ehrharta stipoides, Einadia nutans, Eleusine indica, Enneapogon avenaceus, Erycibe coccinea, Eucalyptus albens, Eucalyptus blakelyi, Galactia tenuiflora, Glycine, Goodenia hederacea, Gossia pubiflora, Hibbertia obtusifolia, Homalanthus stillingifolius, Hymenophyllum, Hypericum perforatum, Juncus filicaulis, Lomandra longifolia, Marsdenia cymulosa, Melichrus urceolatus, Ocimum tenuiflorum, Olearia elliptica, Opercularia, Picris angustifolia, Pterostylis bicolor, Pterostylis mutica, Pultenaea foliolosa, Ranunculus sessiliflorus, Ruppia maritima, Rytidosperma erianthum, Rytidosperma racemosum, Rytidosperma setaceum, Schinus terebinthifolia, Stipa mollis, Stipa nodosa, Stipa scabra, Stuartina muelleri, Tetracera daemeliana, Tinospora, Tolpis barbata, Tribulus cistoides, Triptilodiscus pygmaeus, Veronica plebeia, Wendlandia basistaminea
13741692	-4032884	1000	25	5	68	5.6449	18.4333	14.8833	48.9583	577.1849	34.8	4.4	30.4	15.0833	24.1167	25.5167	11.2833	273	27	19	11.2301	78	61	66	73	Austrostipa, Bromus catharticus, Bromus hordeaceus, Cynodon dactylon, Hakea pedunculata, Hypoestes floribunda, Leucopogon margarodes, Lolium rigidum, Musgravea, Nassella neesiana, Nymphoides geminata, Ocimum tenuiflorum, Opercularia, Pheidochloa gracilis, Picris angustifolia, Plantago lanceolata, Polyscias murrayi, Prostanthera collina, Proteaceae, Pterocaulon serrulatum, Rubus vestitus, Rumex acetosella, Rumex brownii, Sisymbrium orientale, Vicia sativa
14184091	-3761218	1000	41	5	150	3.118	19.4417	13.1	44.2568	617.5826	34.4	4.8	29.6	26.9167	12.8667	26.9167	11.6167	394	46	23	21.1953	128	75	128	81	Alternanthera sessilis, Atriplex holocarpa, Atriplex leptocarpa, Boerhavia glabrata, Calandrinia eremaea, Calandrinia pleiopetala, Calotis hispidula, Cyperus fulvus, Drypetes vernicosa, Eleocharis sphacelata, Enteropogon acicularis, Enteropogon ramosus, Eragrostis alveiformis, Eragrostis parviflora, Eremophila deserti, Eriachne mucronata, Eriachne rara, Euphorbia drummondii, Ficus virgata, Fimbristylis dichotoma, Flindersia maculosa, Geissois biagiana, Keraudrenia collina, Leucopogon, Lysiana spathulata, Marsilea hirsuta, Persoonia, Phyllanthus carpentariae, Ranunculus pentandrus, Rhodanthe floribunda, Rhodanthe stricta, Rostellularia, Salsola kali, Salsola kali, Sclerolaena tricuspis, Sida trichopoda, Sporobolus actinocladus, Trianthema triquetra, Tripogon loliiformis, Triptilodiscus pygmaeus, Uvaria micrantha
14223419	-4143311	1000	19	5	334	2.2006	15.5458	12.6917	44.8469	590.4677	30.8	2.5	28.3	11.6833	20	22.9	8.3333	559	59	30	17.7073	166	107	123	150	Abutilon hannii, Callitris endlicheri, Corchorus sericeus, Dodonaea uncinata, Dodonaea viscosa, Einadia hastata, Eucalyptus microcarpa, Eucalyptus sideroxylon, Exocarpos cupressiformis, Fimbristylis insignis, Goodenia hederacea, Leptospermum semibaccatum, Melichrus urceolatus, Panicum effusum, Pycreus pumilus, Rytidosperma, Setaria dielsii, Wendlandia basistaminea, Xyris indica
14280674	-4211166	1000	27	5	261	21.5898	15.3875	14.325	48.2323	581.851	31.4	1.7	29.7	9.2	19.9	22.6	8.3	731	79	39	20.8026	225	136	153	213	Acaena, Arctotheca calendula, Cynodon dactylon, Daucus glochidiatus, Dysphania ambrosioides, Dysphania pumilio, Eragrostis cilianensis, Eucalyptus blakelyi, Leucopogon, Limnophila aromatica, Lolium, Mirbelia speciosa, Mitrasacme stellata, Ocimum tenuiflorum, Oplismenus, Panicum effusum, Paspalidium distans, Peripleura diffusa, Persicaria, Phyllanthus reticulatus, Polyosma hirsuta, Polyscias murrayi, Psydrax paludosa, Rumex acetosella, Rumex brownii, Xanthium spinosum, Xanthosia pilosa
14215999	-4141578	1000	16	5	326	9.6175	15.6833	13.0667	45.3704	597.3287	31.2	2.4	28.8	11.7333	20.2	23.1167	8.4	545	57	31	16.6235	161	106	121	146	Baloskion, Callitris endlicheri, Cryptocarya leucophylla, Dodonaea uncinata, Einadia hastata, Eucalyptus, Eucalyptus microcarpa, Eucalyptus sideroxylon, Goodenia hederacea, Pultenaea largiflorens, Rytidosperma erianthum, Rytidosperma racemosum, Stipa scabra, Stipa scabra, Wendlandia basistaminea, Xyris indica
14258308	-4212183	1000	22	5	326	9.2927	15.1708	13.875	47.1939	586.9894	31.2	1.8	29.4	8.9167	19.7	22.4667	8.05	686	72	38	19.1418	206	133	145	192	Amaranthus macrocarpus, Cheilanthes, Daucus glochidiatus, Dichondra repens, Dysphania pumilio, Ehrharta stipoides, Eucalyptus albens, Galactia tenuiflora, Geranium solanderi, Leucopogon ruscifolius, Marrubium vulgare, Musgravea, Ophioglossum, Ottochloa, Peripleura diffusa, Polyscias murrayi, Pterocaulon serrulatum, Rumex brownii, Rytidosperma racemosum, Sonchus oleraceus, Triticum aestivum, Xanthium spinosum
14224509	-4139011	1000	20	5	338	17.2406	15.5167	12.7167	44.9352	590.3556	30.8	2.5	28.3	11.6167	20	22.8667	8.3167	564	60	31	17.5657	166	108	126	149	Acacia rubricaulis, Austrostipa, Callitris endlicheri, Cheilanthes sieberi, Dodonaea uncinata, Dodonaea viscosa, Dracophyllum sayeri, Einadia hastata, Eucalyptus microcarpa, Eucalyptus sideroxylon, Goodenia hederacea, Lepiderema punctulata, Lomandra multiflora, Olearia floribunda, Pycreus pumilus, Rytidosperma erianthum, Syngonium podophyllum, Tricoryne, Wendlandia basistaminea, Xyris indica
14228214	-4207790	1000	18	5	187	17.7549	15.7708	13.0083	45.3252	594.0556	31.4	2.7	28.7	11.8833	20.2833	23.2	8.5667	582	59	36	14.8329	168	120	130	155	Arctotheca calendula, Diospyros calycantha, Dysphania pumilio, Galactia tenuiflora, Hymenophyllum, Hypoestes floribunda, Marsdenia lloydii, Mirbelia speciosa, Oplismenus, Oxalis perennans, Parsonsia ferruginea, Peripleura diffusa, Polyosma hirsuta, Polyscias murrayi, Psydrax paludosa, Rumex brownii, Sonchus oleraceus, Xanthium strumarium
14332236	-4181622	1000	37	5	675	3.626	13.6083	13.15	46.4664	566.2951	29.2	0.9	28.3	7.4833	20.4167	20.65	6.7167	905	96	52	18.6028	273	175	180	267	Acacia, Acacia rubricaulis, Asperula conferta, Brachyloma daphnoides, Cassytha glabella, Cheilanthes distans, Cheilanthes sieberi, Cymbopogon refractus, Desmodium varians, Digitaria ramularis, Emilia prenanthoidea, Eucalyptus blakelyi, Eucalyptus macrorhyncha, Eucalyptus polyanthemos, Euphorbia heterophylla, Geranium solanderi, Glycine clandestina, Goodenia hederacea, Hibbertia obtusifolia, Homalanthus stillingifolius, Hydrocotyle hirta, Melichrus urceolatus, Ocimum tenuiflorum, Oxalis perennans, Phyllota, Pterostylis, Pultenaea foliolosa, Rhodanthe microglossa, Rytidosperma, Rytidosperma pallidum, Rytidosperma racemosum, Stackhousia spathulata, Stenotaphrum secundatum, Streptoglossa decurrens, Syngonium podophyllum, Tephrosia maculata, Utricularia lateriflora
14223342	-4142941	1000	19	5	334	2.2006	15.5458	12.6917	44.8469	590.4677	30.8	2.5	28.3	11.6833	20	22.9	8.3333	559	59	30	17.7073	166	107	123	150	Abutilon hannii, Acacia doratoxylon, Acacia rubricaulis, Austrostipa, Callitris endlicheri, Cassinia aculeata, Eucalyptus, Eucalyptus microcarpa, Eucalyptus sideroxylon, Goodenia hederacea, Melichrus urceolatus, Olearia pimeleoides, Phyllanthus hirtellus, Pimelea, Psydrax paludosa, Pultenaea largiflorens, Pycreus pumilus, Syngonium podophyllum, Tricoryne
14134459	-4177340	1000	27	5	167	9.0127	16.55	13.5833	45.7351	604.4795	32.5	2.8	29.7	12.6833	23.6833	24.05	9.15	472	47	32	11.8827	132	104	105	125	Actinobole uliginosum, Allocasuarina luehmannii, Baloskion, Calytrix exstipulata, Cheilanthes sieberi, Chrysocephalum apiculatum, Crassula sieberiana, Cymbonotus lawsonianus, Daucus glochidiatus, Diploglottis diphyllostegia, Dracophyllum sayeri, Dysphania pumilio, Einadia nutans, Eleusine indica, Enteropogon acicularis, Eucalyptus brassiana, Galbulimima belgraveana, Gardenia pyriformis, Gonocarpus elatus, Indigofera linifolia, Lycium ferocissimum, Mitrasacme stellata, Ocimum tenuiflorum, Psydrax paludosa, Sehima, Stipa scabra, Wahlenbergia luteola
14242697	-4244652	1000	25	5	346	18	14.9	13.6167	46.954	578.9725	31	2	29	8.75	21.8833	22.1833	7.9167	736	80	38	21.1987	226	138	150	220	Acacia doratoxylon, Acacia rubricaulis, Aristida vagans, Cheilanthes austrotenuifolia, Corchorus sericeus, Cynosurus echinatus, Daucus glochidiatus, Digitaria bicornis, Dracophyllum sayeri, Eucalyptus blakelyi, Eucalyptus macrorhyncha, Goodenia hederacea, Gossia pubiflora, Homalanthus stillingifolius, Juncus subsecundus, Ocimum tenuiflorum, Pultenaea largiflorens, Rhodanthe microglossa, Rytidosperma, Stackhousia spathulata, Stipa scabra, Stypandra glauca, Tribulus cistoides, Uvaria concava, Wendlandia basistaminea
14263692	-4163904	1000	24	5	319	14.7857	15.425	13.2833	46.1227	585.4272	31	2.2	28.8	11.5667	19.85	22.7333	8.3	579	58	35	13.7201	161	123	133	151	Acacia, Allocasuarina, Atriplex nummularia, Cucumis myriocarpus, Cynodon dactylon, Dysphania pumilio, Eragrostis cilianensis, Eragrostis parviflora, Eucalyptus, Eucalyptus microcarpa, Ficus virgata, Hibbertia fasciculata, Lepidium pseudohyssopifolium, Lolium, Owenia acidula, Panicum effusum, Persicaria, Phyllanthus reticulatus, Polygonum, Polyosma hirsuta, Polyscias murrayi, Psydrax paludosa, Sonchus oleraceus, Xanthium spinosum
14292455	-4194621	1000	36	5	273	10.6115	15.5583	14.25	48.1419	584.2121	31.6	2	29.6	9.35	20.0333	22.8167	8.4333	682	70	39	17.9669	201	132	152	187	Arctotheca calendula, Austrostipa, Cheilanthes austrotenuifolia, Chrysocephalum apiculatum, Cymbonotus lawsonianus, Einadia nutans, Eucalyptus albens, Eucalyptus polyanthemos, Eucalyptus sideroxylon, Euchiton, Geranium solanderi, Goodenia hederacea, Homalanthus stillingifolius, Juncus subsecundus, Lolium, Lomandra filiformis, Luffa cylindrica, Lysiana, Medicosma elliptica, Mitrasacme stellata, Ocimum tenuiflorum, Opercularia, Ophioglossum, Oxalis perennans, Plantago lanceolata, Polyscias murrayi, Psydrax paludosa, Rumex brownii, Rytidosperma, Solenogyne dominii, Stackhousia spathulata, Stipa scabra, Streptoglossa decurrens, Syngonium podophyllum, Tribulus cistoides, Wendlandia basistaminea
14067951	-4222437	1000	11	5	111	11.3146	16.5042	13.875	46.875	589.3813	32.4	2.8	29.6	12.9	20.8667	23.8	9.2667	414	42	24	15.4988	118	84	93	108	Atriplex leptocarpa, Endiandra sankeyana, Enteropogon acicularis, Eragrostis alveiformis, Ficus virgata, Medicago truncatula, Salsola kali, Sclerolaena stelligera, Sida trichopoda, Stipa scabra, Vitaceae
14081275	-4269808	1000	14	5	124	8.5576	15.9958	13.7917	47.0705	582.2037	32.1	2.8	29.3	9.8833	22.9333	23.2333	8.9167	457	45	29	15.3696	134	95	102	123	Allocasuarina luehmannii, Diospyros calycantha, Diploglottis diphyllostegia, Dysphania pumilio, Einadia nutans, Enteropogon acicularis, Freycinetia, Galbulimima belgraveana, Heliotropium europaeum, Marrubium vulgare, Polyscias murrayi, Rumex brownii, Rytidosperma setaceum, Stipa scabra
14107597	-4250309	1000	19	5	137	17.6467	16.0542	13.925	47.0439	591.0024	32.3	2.7	29.6	9.8333	20.5667	23.4167	8.8833	458	46	28	15.7703	132	91	101	126	Austrostipa, Bursaria spinosa, Callitris, Chrysocephalum apiculatum, Dianella revoluta, Diospyros calycantha, Diploglottis diphyllostegia, Einadia nutans, Enteropogon acicularis, Galbulimima belgraveana, Hymenophyllum, Leiocarpa panaetioides, Lindsaea obtusa, Oxalis perennans, Psydrax paludosa, Senna notabilis, Syngonium podophyllum, Tabernaemontana pandacaqui, Triodia pungens
13858739	-4209594	1000	18	5	68	1.7332	16.75	13.3667	47.7381	542.5654	32.1	4.1	28	13.5333	23.5	23.5	10.1333	318	37	18	18.9586	94	64	64	88	Alternanthera sessilis, Boerhavia glabrata, Cryptocarya putida, Einadia nutans, Endiandra sankeyana, Enteropogon acicularis, Eucalyptus camaldulensis, Eucalyptus chartaboma, Homalium alnifolium, Maireana brevifolia, Rytidosperma setaceum, Salsola kali, Sclerolaena muricata, Sida fibulifera, Stipa nitida, Teucrium racemosum, Triplarina volcanica, Vitaceae
