lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
13969178	-1860862	300	28	7	360	0.4768	24.7333	8.4667	59.2075	204.532	31.9	17.6	14.3	26.5333	23.6	26.9333	21.9	1693	373	7	101.1179	1044	36	882	60	Acacia calyculata, Acacia flavescens, Aristida, Corymbia nesophila, Cyperus, Dianella, Eriachne pallescens, Eucalyptus brassiana, Eucalyptus crebra, Flemingia parviflora, Grevillea glauca, Heteropogon triticeus, Hibbertia, Hibbertia lepidota, Ischaemum, Leucopogon ruscifolius, Lomandra, Lophostemon suaveolens, Morinda, Neoroepera banksii, Parinari nonda, Persoonia falcata, Phyllanthus virgatus, Sauropus, Sorghum plumosum, Spermacoce, Themeda triandra, Vandasina retusa
13925865	-1941350	300	24	7	87	0.2503	26.0833	11.35	61.3513	221.0341	34.9	16.4	18.5	27.7	23.7667	28.5333	23.0333	1075	275	2	116.6509	730	11	508	14	Abelmoschus ficulneus, Abrus precatorius, Achyranthes aspera, Atalaya variifolia, Bidens bipinnata, Bombax ceiba, Canavalia rosea, Corchorus, Croton arnhemicus, Cryptostegia grandiflora, Dendrolobium umbellatum, Dendrophthoe glabrescens, Diplocyclos palmatus, Flueggea virosa, Grewia latifolia, Gyrocarpus americanus, Hyptis suaveolens, Ipomoea, Phyllanthus virgatus, Sida, Siphonodon pendulum, Strychnos lucida, Terminalia aridicola, Ziziphus oenopolia
13889142	-1833547	300	3	7	5	4.4411	26.65	11.1833	63.5417	196.0636	34.7	17.1	17.6	28.2	24.3667	28.7833	23.9	1222	301	2	114.0008	822	9	529	18	Avicennia marina, Batis argillicola, Tecticornia
13804572	-1678248	300	29	7	204	9.8308	25.2875	9.4917	60.844	192.1662	32.8	17.2	15.6	26.75	24.3833	27.3167	22.5333	1651	370	7	106.6634	1065	43	654	51	Aristida, Arundinella setosa, Cheilanthes, Coelospermum reticulatum, Corymbia clarksoniana, Cyperus, Decaschistia peninsularis, Eragrostis, Eriachne, Eucalyptus cullenii, Eucalyptus platyphylla, Eulalia contorta, Eulalia mackinlayi, Fimbristylis, Heteropogon triticeus, Melaleuca viridiflora, Mitrasacme, Persoonia falcata, Petalostigma banksii, Phacellothrix cladochaeta, Phyllanthus virgatus, Planchonia careya, Rhynchosia, Sauropus ochrophyllus, Schelhammera multiflora, Schizachyrium, Sorghum plumosum, Spermacoce, Terminalia prostrata
13740959	-1442984	300	67	7	70	2.8767	26.3125	8.125	62.5	131.5835	32.9	19.9	13	27.15	24.7333	27.7333	24.4167	1734	420	6	112.8037	1172	24	699	36	Acacia, Acacia crassicarpa, Allocasuarina littoralis, Alyxia spicata, Antirhea, Arthrostylis aphylla, Asteromyrtus brassii, Baloskion tetraphyllum, Callitris columellaris, Cassytha filiformis, Chamaecrista mimosoides, Choriceras tricorne, Cleistochloa, Coelospermum decipiens, Corymbia clarksoniana, Corymbia novoguinensis, Dapsilanthus spathaceus, Deplanchea tetraphylla, Desmodium, Desmodium triflorum, Dianella, Dischidia major, Dodonaea polyandra, Endiandra glauca, Eriachne, Fimbristylis nutans, Garcinia, Hibbertia banksii, Hypolytrum nemorum, Isotoma gulliveri, Jacksonia thesioides, Kyllinga squamulata, Lamprolobium, Leptocarpus, Leucopogon ruscifolius, Leucopogon yorkensis, Lindernia anagallis, Lindsaea, Lomandra, Lomandra banksii, Lophostemon suaveolens, Mimulus, Mitracarpus hirtus, Murdannia graminea, Neofabricia myrtifolia, Neoroepera banksii, Nepenthes, Notelaea, Phyllanthus virgatus, Pseuderanthemum variabile, Rapanea porosa, Rhynchospora rubra, Rhynchospora rugosa, Richardia scabra, Schefflera, Schelhammera, Schoenus calostachyus, Scleria polycarpa, Selaginella, Sersalisia sericea, Spermacoce, Sticherus, Syzygium banksii, Syzygium eucalyptoides, Syzygium suborbiculare, Thryptomene oligandra, Welchiodendron longivalve
13700782	-1794240	300	16	7	27	1.4916	26.4792	10.7583	60.1024	203.039	34.9	17	17.9	27.6833	23.5167	28.5667	23.5167	1376	360	1	124.4626	1003	5	624	5	Alloteropsis semialata, Aristida, Byblis, Cartonema parviflorum, Centranthera cochinchinensis, Eriocaulaceae, Fimbristylis, Goodenia, Goodenia pumilio, Melaleuca viridiflora, Nymphoides triangularis, Pandanus, Rhynchosia, Schizachyrium, Stylidium, Utricularia
13725627	-1344942	300	28	7	19	8.4926	26.9917	6.2	63.2653	108.289	32	22.2	9.8	27.6167	25.6333	28.2167	25.5	1791	440	4	111.2417	1174	20	712	42	Acacia crassicarpa, Acacia leptocarpa, Alloteropsis semialata, Arundinella, Cassytha filiformis, Coelorachis rottboellioides, Corymbia nesophila, Curcuma australasica, Cyanthillium cinereum, Dalbergia densa, Erythrophleum chlorostachys, Euphorbia mitchelliana, Glycine, Heteropogon triticeus, Imperata cylindrica, Indigofera pratensis, Lomandra, Parinari nonda, Phyllanthus virgatus, Scleria, Smilax australis, Sorghum plumosum, Spermacoce, Tacca leontopetaloides, Tephrosia juncea, Tricoryne anceps, Welchiodendron longivalve, Wollastonia biflora
13768380	-1414255	300	43	7	51	7.6714	26.3625	7.0917	63.3185	125.3382	31.9	20.7	11.2	27.2833	24.7667	27.7167	24.6	1828	427	7	106.3599	1195	44	691	67	Acacia polystachya, Alstonia actinophylla, Archidendron hirsutum, Asteromyrtus brassii, Atractocarpus sessilis, Breynia cernua, Buchanania arborescens, Canarium australianum, Chionanthus ramiflorus, Choriceras tricorne, Corymbia clarksoniana, Cryptocarya exfoliata, Deplanchea tetraphylla, Dianella, Dillenia alata, Diospyros, Diospyros cupulosa, Dodonaea polyandra, Dracaena angustifolia, Dysoxylum, Emmenosperma cunninghamii, Endiandra glauca, Flagellaria indica, Flindersia, Gahnia aspera, Garcinia, Gardenia, Gmelina macrophylla, Haplostichanthus, Hydriastele, Lomandra, Lophostemon suaveolens, Melodinus orientalis, Memecylon pauciflorum, Mitrasacme pygmaea, Neolitsea, Salacia chinensis, Schelhammera multiflora, Sersalisia sericea, Smilax calophylla, Syzygium claviflorum, Syzygium forte, Wilkiea rigidifolia
13743158	-1450040	300	51	7	94	2.2979	26.1292	8.1083	62.8553	131.9686	32.6	19.7	12.9	26.9833	24.5167	27.55	24.2333	1726	440	6	113.8705	1176	24	715	35	Asteromyrtus lysicephala, Axonopus compressus, Baeckea frutescens, Banksia dentata, Cartonema, Cassytha filiformis, Chrysopogon filipes, Cyperus, Drosera burmanni, Drosera indica, Ectrosia agrostoides, Ectrosia nervilemma, Eleocharis ochrostachys, Eremochloa bimaculata, Eremochloa ciliaris, Fimbristylis dichotoma, Fimbristylis furva, Fimbristylis insignis, Fimbristylis lanceolata, Fimbristylis nutans, Gahnia sieberiana, Gonocarpus acanthocarpus, Hypolytrum nemorum, Ischaemum, Lindernia subulata, Lygodium, Melaleuca arcana, Mitrasacme, Nepenthes mirabilis, Paspalum conjugatum, Poaceae, Rhynchospora heterochaeta, Rhynchospora rubra, Rhynchospora rugosa, Salomonia ciliata, Schelhammera multiflora, Schoenus calostachyus, Schoenus scabripes, Schoenus sparteus, Scleria laxa, Scleria rugosa, Selaginella, Tecticornia, Thryptomene oligandra, Thysanotus banksii, Trachystylis stradbrokensis, Tricoryne, Tricostularia undulata, Utricularia bifida, Utricularia caerulea, Utricularia chrysantha
13775153	-1417874	300	40	7	57	8.8689	26.3083	6.8	62.963	119.9021	31.7	20.9	10.8	27.2	24.7667	27.6	24.65	1736	402	6	106.8508	1132	29	670	54	Acacia crassicarpa, Alyxia spicata, Ampelocissus acetosa, Antirhea ovatifolia, Asteromyrtus angustifolia, Atractocarpus sessilis, Breynia, Choriceras tricorne, Cyclophyllum coprosmoides, Dianella pavopennacea, Dischidia major, Drypetes deplanchei, Eugenia reinwardtiana, Ficus, Gardenia, Gossia retusa, Guioa acutifolia, Halfordia kendack, Licuala ramsayi, Lomandra, Neofabricia myrtifolia, Notelaea, Pandanus conicus, Pimelea aquilonia, Pleurostylia opposita, Pyrrosia longifolia, Rapanea achradifolia, Rapanea variablis, Rhodamnia, Rhodomyrtus, Scleria, Sersalisia sericea, Smilax, Smilax australis, Smilax glyciphylla, Stenocarpus, Sterculia quadrifida, Syzygium banksii, Syzygium forte, Tabernaemontana pandacaqui
13980794	-1856466	300	38	7	21	0.3911	26.3417	8.3833	58.6247	197.4132	33.5	19.2	14.3	27.9667	24.0833	28.4667	23.6	1385	341	9	108.4347	930	35	488	58	Abrus precatorius, Acacia crassicarpa, Acacia flavescens, Acacia leptocarpa, Acacia polystachya, Aegialitis annulata, Aegiceras corniculatum, Alphitonia pomaderroides, Alyxia spicata, Aristida, Asparagus, Avicennia marina, Breynia cernua, Canarium australianum, Chrysopogon, Cryptocarya exfoliata, Dodonaea polyandra, Eucalyptus tereticornis, Excoecaria agallocha, Exocarpos latifolius, Flueggea virosa, Grevillea pteridifolia, Helicteres semiglabra, Hyptis suaveolens, Lauraceae, Litsea leefeana, Mallotus nesophilus, Malvastrum, Melaleuca leucadendra, Pongamia pinnata, Racosperma disparrimum, Schizachyrium, Sersalisia sericea, Sida cordifolia, Siphonodon pendulum, Terminalia, Terminalia muelleri, Terminalia subacroptera
13804881	-1551430	300	58	7	42	0.25	26.1833	8.5833	63.1127	153.5242	32.7	19.1	13.6	27.4333	24.2667	27.8167	24.0167	1631	362	6	106.0576	1056	29	640	40	Acacia crassicarpa, Acacia flavescens, Acacia polystachya, Alphitonia pomaderroides, Alstonia actinophylla, Blumea, Breynia oblongifolia, Caesalpinia scortechinii, Callicarpa pedunculata, Canarium australianum, Capparis sepiaria, Cleistochloa subjuncea, Clematis pickeringii, Coelospermum decipiens, Coelospermum reticulatum, Corymbia clarksoniana, Corymbia tessellaris, Crotalaria medicaginea, Cymbopogon refractus, Dactyloctenium aegyptium, Digitaria, Dodonaea polyandra, Endiandra glauca, Eriachne stipacea, Eriachne triseta, Erythrophleum chlorostachys, Exocarpos latifolius, Fabaceae, Ficus, Flueggea virosa, Glycine curvata, Grevillea glauca, Grevillea parallela, Hibiscus meraukensis, Litsea glutinosa, Livistona muelleri, Lophostemon suaveolens, Lygodium, Mnesithea formosa, Parinari nonda, Parsonsia, Persoonia falcata, Phyllanthus virgatus, Planchonella pohlmaniana, Pleurostylia opposita, Rhodomyrtus macrocarpa, Rottboellia cochinchinensis, Schizachyrium, Scleria, Setaria, Siphonodon pendulum, Smilax australis, Smilax calophylla, Stephania japonica, Thaumastochloa pubescens, Themeda arguens, Wikstroemia indica, Xenostegia
13829697	-1595971	300	41	7	87	0.3274	25.5042	7.6583	59.8307	167.0119	31.7	18.9	12.8	26.9833	24.3333	27.2167	23.1667	2047	419	16	91.143	1174	69	988	108	Acacia brassii, Acacia calyculata, Acacia crassicarpa, Acacia flavescens, Allocasuarina littoralis, Amyema conspicua, Aristida, Asteromyrtus brassii, Banksia dentata, Brunoniella acaulis, Cheilanthes, Choriceras tricorne, Cleistochloa subjuncea, Coelospermum decipiens, Deplanchea tetraphylla, Dischidia ovata, Eremochloa bimaculata, Eriachne glauca, Eriachne stipacea, Eucalyptus tetrodonta, Eulalia mackinlayi, Exocarpos latifolius, Gahnia sieberiana, Grevillea glauca, Grevillea parallela, Helicteres semiglabra, Hibbertia banksii, Jacksonia thesioides, Leucopogon yorkensis, Lomandra, Melaleuca viridiflora, Neofabricia myrtifolia, Persoonia falcata, Polygala linariifolia, Rhynchospora heterochaeta, Schelhammera multiflora, Schizachyrium pachyarthron, Schoenus sparteus, Stackhousia intermedia, Striga, Thaumastochloa rariflora
13788796	-1575958	300	54	7	187	6.7612	25.3542	9.375	61.2745	172.8959	32.7	17.4	15.3	26.6833	23.2833	27.2167	22.8833	1730	395	8	109.6727	1149	30	676	39	Acacia calyculata, Acacia rothii, Adenanthera abrosperma, Alphitonia pomaderroides, Alstonia actinophylla, Aristolochia thozetii, Asteromyrtus brassii, Breynia oblongifolia, Cheilanthes, Cleistochloa subjuncea, Clerodendrum, Coelospermum decipiens, Coelospermum reticulatum, Corymbia nesophila, Corymbia stockeri, Cyanthillium cinereum, Cymbopogon, Decaschistia peninsularis, Dendrophthoe glabrescens, Dianella, Eriachne, Eriachne agrostidea, Erythrophleum chlorostachys, Eucalyptus brassiana, Eucalyptus cullenii, Eucalyptus tetrodonta, Grevillea glauca, Grevillea parallela, Haemodorum coccineum, Heliotropium, Heteropogon triticeus, Hibbertia, Ipomoea gracilis, Lomandra, Melaleuca stenostachya, Melaleuca viridiflora, Parinari nonda, Persoonia falcata, Petalostigma banksii, Phacellothrix cladochaeta, Phyllanthus, Planchonella pohlmaniana, Planchonia careya, Pleurocarpaea denticulata, Sauropus ochrophyllus, Schelhammera multiflora, Schizachyrium, Schoenus sparteus, Smilax, Sorghum plumosum, Spermacoce, Wrightia saligna, Xanthorrhoea johnsonii, Xylomelum scottianum
14009991	-1975896	300	28	7	145	7.9115	25.1042	7.4417	53.1548	219.9014	32	18	14	26.9833	24.0333	27.45	22.0667	1868	433	11	109.0531	1243	47	814	57	Acacia flavescens, Acacia leptocarpa, Acacia polystachya, Aristida, Coelorachis rottboellioides, Coelospermum reticulatum, Corymbia nesophila, Cyanthillium cinereum, Dianella, Erythrophleum chlorostachys, Eucalyptus brassiana, Eucalyptus platyphylla, Glycine tomentella, Heteropogon triticeus, Indigofera pratensis, Lomandra, Panicum, Panicum trichoides, Passiflora foetida, Persoonia falcata, Planchonia careya, Rostellularia adscendens, Schelhammera multiflora, Smilax australis, Smilax glyciphylla, Striga, Tephrosia juncea, Themeda triandra
13787195	-1575958	300	36	7	137	8	25.5792	9.475	61.526	171.5101	33	17.6	15.4	26.9	23.5333	27.4167	23.1167	1736	389	7	108.7407	1140	29	690	38	Acacia crassicarpa, Acacia rothii, Allocasuarina littoralis, Alloteropsis semialata, Alphitonia pomaderroides, Alyxia spicata, Aristida, Asteromyrtus brassii, Banksia dentata, Cleistochloa subjuncea, Decaschistia peninsularis, Diplatia furcata, Drosera petiolaris, Ectrosia leporina, Eremochloa bimaculata, Eriachne, Eriachne pallescens, Eucalyptus brassiana, Eucalyptus tetrodonta, Grevillea glauca, Hibbertia, Lomandra banksii, Lophostemon suaveolens, Melaleuca viridiflora, Neofabricia myrtifolia, Parinari nonda, Persoonia falcata, Phyllanthus virgatus, Planchonella pohlmaniana, Polygala, Schizachyrium fragile, Schoenus sparteus, Spermacoce, Thaumastochloa pubescens, Xylomelum scottianum, Xyris
13788372	-1576369	300	20	7	140	6.7612	25.5625	9.475	61.526	173.128	33	17.6	15.4	26.9	23.4833	27.4167	23.0833	1734	395	8	109.252	1145	29	685	38	Acacia crassicarpa, Acacia rothii, Alloteropsis semialata, Aristida, Asteromyrtus brassii, Asteromyrtus lysicephala, Banksia dentata, Dapsilanthus spathaceus, Ectrosia leporina, Eremochloa bimaculata, Eriachne, Eucalyptus tetrodonta, Lomandra banksii, Melaleuca viridiflora, Neofabricia myrtifolia, Schizachyrium fragile, Schoenus sparteus, Sorghum, Thaumastochloa, Xyris complanata
13760044	-1423508	300	37	7	48	0.2502	26.2833	7.45	63.1356	129.6031	32.1	20.3	11.8	27.1833	25.4667	27.6833	24.45	1849	431	6	106.3482	1207	38	708	70	Acacia calyculata, Acacia crassicarpa, Acacia flavescens, Acacia leptocarpa, Allocasuarina littoralis, Alyxia spicata, Asteromyrtus brassii, Asteromyrtus lysicephala, Banksia dentata, Cassytha filiformis, Choriceras tricorne, Cleistochloa, Coelospermum decipiens, Deplanchea tetraphylla, Dianella, Dodonaea polyandra, Eriachne pallescens, Eucalyptus tetrodonta, Eulalia mackinlayi, Gardenia, Grevillea glauca, Grevillea parallela, Grevillea pteridifolia, Lomandra, Lomandra banksii, Lophostemon suaveolens, Melaleuca viridiflora, Neofabricia myrtifolia, Neoroepera banksii, Pandanus, Planchonella pohlmaniana, Samadera, Samadera bidwillii, Sauropus elachophyllus, Schelhammera multiflora, Schoenus sparteus, Xanthostemon xerophilus
13936054	-1902233	300	46	7	51	0.2541	26.3375	10.625	61.4162	218.0505	34.5	17.2	17.3	28.05	23.9167	28.7	23.3	1195	284	5	106.678	765	21	527	29	Acacia armitii, Acacia hammondii, Acacia torulosa, Aristida hygrometrica, Asteromyrtus symphyocarpa, Buchnera, Byblis, Cartonema baileyi, Centrolepis banksii, Comesperma secundum, Corymbia clarksoniana, Drosera burmanni, Drosera petiolaris, Ectrosia leporina, Eriachne, Eriachne ciliata, Gompholobium nitidum, Grevillea glauca, Grevillea pteridifolia, Jacksonia thesioides, Lamprolobium fruticosum, Leucopogon ruscifolius, Lindernia, Melaleuca foliolosa, Melaleuca viridiflora, Mitrasacme patens, Mitrasacme phascoides, Mitrasacme stellata, Myrtella, Neofabricia mjoebergii, Neoroepera banksii, Panicum, Persoonia falcata, Polycarpaea spirostylis, Polymeria, Rhynchosia, Schizachyrium fragile, Schoenus sparteus, Spermacoce, Stackhousia, Stylidium, Syzygium eucalyptoides, Thaumastochloa, Thaumastochloa monilifera, Thryptomene oligandra, Xyris
13781184	-1484140	300	20	7	31	0.2517	26.1375	7.7917	62.836	138.5497	32.1	19.7	12.4	27.2167	24.4	27.6167	24.1833	1669	383	6	106.4171	1082	30	666	47	Acacia crassicarpa, Acacia rubricaulis, Alyxia spicata, Arthrostylis aphylla, Asteromyrtus angustifolia, Beyeria, Canthium, Cassytha filiformis, Dianella pavopennacea, Hibbertia banksii, Jacksonia thesioides, Leucopogon ruscifolius, Leucopogon yorkensis, Lomandra banksii, Melaleuca arcana, Neofabricia myrtifolia, Olax pendula, Shonia tristigma, Stenocarpus verticis, Thryptomene oligandra
13762880	-1501159	300	33	7	122	5.9033	25.7042	8.825	62.1479	150.7475	32.6	18.4	14.2	26.7833	23.9	27.35	23.55	1659	387	8	108.7621	1089	30	664	38	Acacia polystachya, Adiantum, Alstonia actinophylla, Antirhea ovatifolia, Asteromyrtus brassii, Choriceras tricorne, Coelospermum decipiens, Corymbia clarksoniana, Croton arnhemicus, Cryptocarya cunninghamii, Dianella, Dioscorea transversa, Diplocyclos, Diploglottis, Dischidia major, Dodonaea polyandra, Endiandra glauca, Flagellaria indica, Flindersia ifflaiana, Gahnia aspera, Hypserpa decumbens, Lophostemon suaveolens, Melodinus orientalis, Melodorum scabridulum, Muehlenbeckia zippelii, Notelaea, Parsonsia straminea, Polyscias australiana, Rapanea porosa, Rapanea variablis, Smilax calophylla, Stephania japonica, Welchiodendron longivalve
13896272	-1838244	300	1	7	8	0.2528	26.425	11.2833	63.0354	204.2892	34.6	16.7	17.9	28.0833	24.0667	28.6333	23.5667	1255	307	2	112.8554	847	17	524	23	Avicennia marina
13774999	-1502608	300	41	7	106	0.5808	25.6542	8.5583	62.0169	154.7352	32.3	18.5	13.8	26.85	23.7667	27.3167	23.4667	1778	387	8	101.0983	1114	35	679	59	Acacia crassicarpa, Acronychia, Alyxia spicata, Araucaria cunninghamii, Arthrostylis aphylla, Asteromyrtus angustifolia, Breynia, Callitris columellaris, Cissus repens, Croton capitis-york, Cyperus, Cyperus multispiceus, Denhamia, Desmodium nemorosum, Dianella pavopennacea, Dioscorea, Diospyros vera, Dischidia major, Drypetes, Eriachne pallescens, Eugenia reinwardtiana, Halfordia kendack, Helicia, Jagera, Jasminum elongatum, Leucopogon yorkensis, Lomandra, Mackinlaya, Macrostelia, Neofabricia myrtifolia, Pimelea aquilonia, Psychotria poliostemma, Psydrax odorata, Pyrrosia longifolia, Racosperma midgleyi, Rapanea porosa, Sersalisia sericea, Solanum stelligerum, Syzygium banksii, Terminalia muelleri, Trachystylis stradbrokensis
14021705	-1889285	300	34	7	26	5.197	25.925	6.4333	54.5198	190.6627	32	20.2	11.8	27.6667	23.6833	27.9833	23.3	1354	298	9	98.133	850	40	727	60	Acacia crassicarpa, Acacia flavescens, Acacia legnota, Acacia racospermoides, Acacia torulosa, Alphitonia pomaderroides, Alyxia spicata, Celtis, Corymbia clarksoniana, Dendrophthoe curvata, Dianella pavopennacea, Dodonaea polyandra, Excoecaria parvifolia, Exocarpos latifolius, Grevillea glauca, Grevillea pteridifolia, Hibbertia banksii, Hibbertia cistifolia, Jasminum, Labichea buettneriana, Lamprolobium fruticosum, Lithomyrtus obtusa, Lomandra banksii, Macarthuria neocambrica, Neolitsea, Neoroepera banksii, Pandanus, Parinari nonda, Paspalidium constrictum, Petalostigma pubescens, Sersalisia sericea, Shonia tristigma, Syzygium suborbiculare, Tricoryne anceps
13842028	-1643611	300	32	7	56	6.9529	25.7333	7.8	60.4651	174.0733	32	19.1	12.9	27.2833	23.5667	27.5	23.3	1891	416	14	99.95	1167	62	668	75	Acacia rothii, Alloteropsis semialata, Aristida, Brunonia, Cleistochloa subjuncea, Corymbia nesophila, Crotalaria montana, Drosera petiolaris, Eremochloa bimaculata, Eriachne glauca, Eriosema chinense, Eucalyptus tetrodonta, Eulalia mackinlayi, Euphorbia mitchelliana, Fimbristylis, Grevillea glauca, Grevillea parallela, Haemodorum coccineum, Hakea persiehana, Ipomoea gracilis, Lomandra, Lophostemon suaveolens, Melaleuca nervosa, Melaleuca stenostachya, Melaleuca viridiflora, Mnesithea formosa, Neofabricia myrtifolia, Rhynchospora rubra, Schoenus sparteus, Tacca leontopetaloides, Vigna lanceolata, Xanthorrhoea johnsonii
13778164	-1490601	300	34	7	54	0.25	26.1625	8.4583	63.1219	143.0055	32.7	19.3	13.4	27.2333	24.4	27.7	24.1333	1657	382	5	107.5748	1083	28	666	45	Acacia rubricaulis, Acacia tropica, Alyxia spicata, Arthrostylis aphylla, Asteromyrtus angustifolia, Beyeria, Bossiaea arenicola, Canthium, Choriceras tricorne, Dianella pavopennacea, Dischidia major, Dischidia nummularia, Dischidia ovata, Gompholobium nitidum, Gompholobium pinnatum, Halfordia kendack, Jacksonia thesioides, Leucopogon lavarackii, Leucopogon ruscifolius, Leucopogon yorkensis, Lithomyrtus obtusa, Lomandra, Lomandra banksii, Myrsine angusta, Neofabricia myrtifolia, Neoroepera banksii, Notelaea, Rapanea variablis, Sersalisia sericea, Shonia tristigma, Stenocarpus, Syzygium banksii, Thryptomene oligandra, Thryptomene parviflora
13992363	-1910554	300	35	7	116	6.2491	25.2	7.2	54.1353	212.1963	31.8	18.5	13.3	27.0667	22.7667	27.45	22.2667	2070	452	19	92.8328	1169	72	1027	86	Acacia flavescens, Adenanthera abrosperma, Alphitonia pomaderroides, Aristida, Capparis, Cheilanthes, Coelospermum reticulatum, Corymbia nesophila, Cyanthillium cinereum, Eragrostis, Eremochloa bimaculata, Eriachne pallescens, Eriachne squarrosa, Eucalyptus cullenii, Eucalyptus platyphylla, Grevillea glauca, Heteropogon triticeus, Lomandra, Melaleuca nervosa, Melaleuca viridiflora, Persoonia falcata, Petalostigma banksii, Phyllanthus fuernrohrii, Planchonella pohlmaniana, Rhynchosia, Rhynchospora heterochaeta, Schelhammera multiflora, Schizachyrium, Smilax australis, Smilax glyciphylla, Stylidium, Thaumastochloa, Themeda triandra, Tricoryne anceps, Xylomelum scottianum
13769239	-1480328	300	60	7	160	7.7808	25.3625	7.9917	62.4349	144.2398	31.6	18.8	12.8	26.4667	23.5667	26.9	23.3167	1759	395	8	102.0827	1109	35	691	59	Acacia mangium, Acacia polystachya, Adiantum, Alstonia actinophylla, Antirhea ovatifolia, Antirhea tenuiflora, Atractocarpus sessilis, Axonopus compressus, Blepharocarya involucrigera, Calamus australis, Carallia brachiata, Choriceras tricorne, Clerodendrum floribundum, Coelospermum decipiens, Commersonia bartramia, Cordyline, Croton capitis-york, Croton insularis, Cryptocarya brassii, Denhamia fasciculiflora, Deplanchea tetraphylla, Dianella atraxis, Dianella caerulea, Digitaria violascens, Dischidia nummularia, Dodonaea polyandra, Duboisia myoporoides, Endiandra glauca, Flagellaria indica, Flindersia, Gahnia aspera, Gardenia, Gmelina macrophylla, Gossia floribunda, Hugonia jenkinsii, Licuala ramsayi, Lomandra, Mackinlaya, Melia azedarach, Pandanus, Parsonsia velutina, Paspalum scrobiculatum, Pleurostylia opposita, Podocarpus grayae, Polyscias elegans, Polyscias purpurea, Pseuderanthemum variabile, Racosperma midgleyi, Samadera, Scleria, Sida, Smilax, Smilax glyciphylla, Solanum, Sterculia quadrifida, Syzygium, Uraria picta, Welchiodendron longivalve, Xanthophyllum octandrum, Xylopia monosperma
13719008	-1346297	300	5	7	7	9.4844	26.9125	5.9917	63.7411	107.4313	31.7	22.3	9.4	27.5333	25.55	28.1167	25.4333	1705	416	3	112.7016	1134	17	692	35	Aegialitis annulata, Avicennia marina, Ceriops tagal, Excoecaria agallocha, Lumnitzera racemosa
13768216	-1480228	300	39	7	167	7.2125	25.35	8.0333	62.7604	143.1782	31.6	18.8	12.8	26.4333	24.4333	26.8833	23.3167	1753	394	7	101.9815	1108	35	690	67	Acacia crassicarpa, Acacia mangium, Acacia polystachya, Adiantum, Alstonia actinophylla, Atractocarpus sessilis, Calamus, Cansjera leptostachya, Canthium, Choriceras tricorne, Cryptocarya brassii, Deplanchea tetraphylla, Dianella, Dianella pavopennacea, Dioscorea transversa, Dischidia ovata, Eriachne pallescens, Ficus, Flagellaria indica, Flindersia, Halfordia kendack, Hypserpa decumbens, Licuala ramsayi, Linospadix, Mackinlaya confusa, Melodinus, Ochrosia minima, Pandanus, Parsonsia, Podocarpus grayae, Pseuderanthemum variabile, Rostellularia, Samadera, Scleria, Smilax, Smilax glyciphylla, Sterculia quadrifida, Syzygium forte, Welchiodendron longivalve
13799256	-1579074	300	54	7	97	7.4756	25.7167	9.4167	62.362	173.8904	32.9	17.8	15.1	27.0667	24.75	27.55	23.2167	1804	386	11	99.6499	1120	52	668	84	Acacia calyculata, Acacia flavescens, Acacia rothii, Allocasuarina littoralis, Alloteropsis semialata, Alyxia spicata, Anthobolus filifolius, Aristida, Aristida macroclada, Banksia dentata, Boronia bowmanii, Brachychiton garrawayae, Brunoniella acaulis, Clerodendrum, Coelospermum decipiens, Coelospermum reticulatum, Comesperma secundum, Corymbia nesophila, Decaschistia peninsularis, Denhamia cunninghamii, Drosera petiolaris, Eriachne obtusa, Eriachne pallescens, Eucalyptus tetrodonta, Euphorbia mitchelliana, Grevillea glauca, Grevillea parallela, Grevillea pteridifolia, Helicteres, Hibbertia, Hibbertia banksii, Hibbertia candicans, Ipomoea gracilis, Lamprolobium fruticosum, Leucopogon ruscifolius, Lomandra, Lomandra banksii, Melaleuca viridiflora, Neofabricia myrtifolia, Neoroepera banksii, Pandanus cookii, Parinari nonda, Persoonia falcata, Schelhammera multiflora, Schizachyrium, Schoenus sparteus, Sorghum plumosum, Spermacoce, Stackhousia, Stemona, Thaumastochloa, Thysanotus banksii, Xanthorrhoea johnsonii, Xylomelum scottianum
13743718	-1462511	300	22	7	102	4.3829	26.1583	8.45	62.1323	137.7553	33	19.4	13.6	27.0333	24.5	27.6667	24.1833	1710	444	5	112.633	1147	23	747	34	Acacia brassii, Acacia calyculata, Acacia rothii, Allocasuarina littoralis, Asteromyrtus lysicephala, Banksia dentata, Choriceras tricorne, Coelospermum decipiens, Dapsilanthus spathaceus, Gompholobium pinnatum, Grevillea pteridifolia, Hibbertia banksii, Jacksonia thesioides, Leucopogon ruscifolius, Leucopogon yorkensis, Lomandra banksii, Melaleuca stenostachya, Melaleuca viridiflora, Neofabricia myrtifolia, Neoroepera banksii, Schoenus sparteus, Thryptomene oligandra
